synId_prodId,percYes
n03624134::B00EH0MKXE,1
n02988679::B001FJVG8A,1
n03147509::B00HVGH2DO,1
n04225729::B0043R83XM,1
n03871628::B003HNY1IY,1
n03589672::B003ULZGFU,0.75
n04225987::B0013CLBLQ,1
n02854739::B005KSL2QS,1
n04370456::B00NZDMILS,1
n03380647::B000VSKOWA,1
n03222516::B001EG272I,0.75
n04292414::B001R0YWJW,1
n03333711::B009NVIFLS,1
n04230808::B003XZWH14,1
n04462011::B003VYAJMQ,1
n03513376::B00G66KNZY,1
n03201208::B0054H3TL6,1
n04149083::B0000CDVD2,1
n02988304::B00FX4I9KQ,1
n02871439::B003R50PL4,1
n02809605::B00NFQMI5G,0.666666666666667
n04452528::B0047O3JQM,1
n03715669::B002S0OIW6,1
n03513376::B0017RAMCQ,0.75
n03347037::B000X4UUQM,1
n03188725::B00DFFT9SQ,1
n03938244::B00DHINB8K,1
n04009552::B00KQK5LK8,1
n04127249::B001J9MOS2,1
n04519153::B00835X4NE,1
n03168217::B0000AXNEQ,1
n03706653::B00N3MRR9O,0.75
n03271574::B00C4QP8KU,1
n03878674::B0068Y6CA4,1
n02988304::B007FQNL08,1
n03610524::B003E77OEG,0.75
n03792972::B00JSPB8CW,1
n03887697::B001BYVHM4,0.666666666666667
n04116098::B00E2K95FK,1
n03271574::B001V9G4MM,1
n03078995::B002VECJ3Y,1
n04522168::B00DVPKRUY,0.666666666666667
n02995345::B00KPRWAX8,1
n03347037::B005FNJ2ZG,1
n03236735::B00MSR3WMG,1
n04009552::B00A9S3OOC,1
n04569063::B002DW0VT8,1
n04350905::B00F6AODZM,0.666666666666667
n03657121::B00K4U3Y68,1
n03000684::B00OC9WSDC,1
n02738535::B008KW8IWW,1
n04143897::B00GMWKD1Q,1
n03359436::B00LLEODCK,1
n03662887::B000BUW99Y,1
n04597066::B000HHO4W6,1
n03966976::B0001IW50Y,1
n03359436::B00FB463E2,0.75
n03495258::B001QY3XY4,1
n04023695::B00A3K2Y42,1
n02901114::B001283M2C,1
n03002096::B00G4STOT0,1
n03034663::B00002231Z,1
n03045698::B002M5991M,0.666666666666667
n04197391::B006TCMHJ0,1
n03441112::B00HRNPVXY,0.75
n04270891::B006YBY6O0,1
n04004475::B005J7Y6HW,1
n03665924::B000FRX79O,1
n04476259::B004LF8TSA,0.666666666666667
n03604536::B00L4FXBEC,1
n04149083::B0083EHBDE,1
n04517823::B00AZBIZTW,1
n03585073::B00LJNPYRQ,0.666666666666667
n03939281::B00HNQ8RRW,1
n04543509::B000F6FSXS,1
n04370048::B00I0HUKQY,0.75
n04188179::B00O8O5X0G,0.666666666666667
n03343737::B00002N865,1
n03068998::B00M2S9W4I,0.666666666666667
n03201776::B00CWD8TZ6,1
n04099969::B000F78UAU,0.75
n03085013::B0065SMUOU,1
n03251932::B00C17FB8Q,1
n03304323::B00DUO17J6,0.666666666666667
n03490884::B0065PVGC0,1
n04102618::B000GVPWX8,1
n02957135::B00AKVFO5U,1
n02747177::B00PY2I05G,1
n04392985::B00006JQ06,0.75
n03777754::B00MA5U1FW,1
n04402580::B00AMRB2SU,1
n04225987::B003YFNZI2,1
n03880531::B0009PUR1I,1
n03219483::B005CMR6XU,1
n02803666::B00915KLS6,0.75
n03201776::B00IOXOLFK,1
n03688605::B00ITJDT48,1
n04020298::B008N8INGE,1
n03793850::B00G9VFHXO,1
n03488438::B004N4JI8E,0.75
n04057981::B0021GKBT6,1
n04099969::B00CXNUOE4,1
n03963198::B000LY3KZ2,1
n03961711::B0018BRMV0,1
n04569063::B004431UBM,1
n04500060::B00J4FUCAA,1
n04338517::B00BXOT54O,1
n03188725::B00M3E1WYO,1
n03388043::B0061TZGCG,1
n03886762::B008YK4FWW,1
n02957755::B000OSQS4U,0.75
n04143897::B008LBR8BE,1
n04228581::B00MG9TZE0,1
n04020087::B000I159RU,1
